Model,TBS2204B
Firmware Version,v1.32.139

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.002
Sample Interval,1.6e-07
Filter Frequency,2e+08
Record Length,200000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH3
5.58384e-03,0.149109
5.58400e-03,0.149664
5.58416e-03,0.15057
5.58432e-03,0.151984
5.58448e-03,0.152969
5.58464e-03,0.153375
5.58480e-03,0.154383
5.58496e-03,0.155953
5.58512e-03,0.156758
5.58528e-03,0.157563
5.58544e-03,0.158891
5.58560e-03,0.160141
5.58576e-03,0.161602
5.58592e-03,0.16232
5.58608e-03,0.162594
5.58624e-03,0.163102
5.58640e-03,0.163242
5.58656e-03,0.164
5.58672e-03,0.165
5.58688e-03,0.164875
5.58704e-03,0.16443
5.58720e-03,0.164141
5.58736e-03,0.16457
5.58752e-03,0.164
5.58768e-03,0.163195
5.58784e-03,0.16243
5.58800e-03,0.161234
5.58816e-03,0.160984
5.58832e-03,0.160328
5.58848e-03,0.158773
5.58864e-03,0.157422
5.58880e-03,0.157008
5.58896e-03,0.156234
5.58912e-03,0.154688
5.58928e-03,0.153203
5.58944e-03,0.151727
5.58960e-03,0.15082
5.58976e-03,0.150109
5.58992e-03,0.149281
5.59008e-03,0.14875
5.59024e-03,0.148281
5.59040e-03,0.147109
5.59056e-03,0.14618
5.59072e-03,0.14593
5.59088e-03,0.14532
5.59104e-03,0.145039
5.59120e-03,0.145063
5.59136e-03,0.145133
5.59152e-03,0.145078
5.59168e-03,0.144961
5.59184e-03,0.144773
5.59200e-03,0.144992
5.59216e-03,0.145
5.59232e-03,0.144766
5.59248e-03,0.145
5.59264e-03,0.145
5.59280e-03,0.145227
5.59296e-03,0.145242
5.59312e-03,0.145539
5.59328e-03,0.146102
5.59344e-03,0.146352
5.59360e-03,0.146547
5.59376e-03,0.146617
5.59392e-03,0.14732
5.59408e-03,0.147883
5.59424e-03,0.147914
5.59440e-03,0.148266
5.59456e-03,0.149
5.59472e-03,0.149242
5.59488e-03,0.149219
5.59504e-03,0.149867
5.59520e-03,0.150633
5.59536e-03,0.150984
5.59552e-03,0.151
5.59568e-03,0.151
5.59584e-03,0.151
5.59600e-03,0.15125
5.59616e-03,0.152164
5.59632e-03,0.152914
5.59648e-03,0.152797
5.59664e-03,0.152797
5.59680e-03,0.153656
5.59696e-03,0.154125
5.59712e-03,0.15443
5.59728e-03,0.154961
5.59744e-03,0.155
5.59760e-03,0.154984
5.59776e-03,0.155242
5.59792e-03,0.155961
5.59808e-03,0.156734
5.59824e-03,0.156414
5.59840e-03,0.155453
5.59856e-03,0.155055
5.59872e-03,0.155102
5.59888e-03,0.155445
5.59904e-03,0.155203
5.59920e-03,0.154688
5.59936e-03,0.154281
5.59952e-03,0.153469
5.59968e-03,0.152789
5.59984e-03,0.151938
5.60000e-03,0.15093
5.60016e-03,0.149773
5.60032e-03,0.149023
5.60048e-03,0.148539
5.60064e-03,0.147273
5.60080e-03,0.145547
5.60096e-03,0.144797
5.60112e-03,0.144992
5.60128e-03,0.144695
5.60144e-03,0.144055
5.60160e-03,0.143281
5.60176e-03,0.142938
5.60192e-03,0.143008
5.60208e-03,0.142469
5.60224e-03,0.142484
5.60240e-03,0.143
5.60256e-03,0.143
5.60272e-03,0.143
5.60288e-03,0.142898
5.60304e-03,0.143039
5.60320e-03,0.143305
5.60336e-03,0.144055
5.60352e-03,0.144406
5.60368e-03,0.144531
5.60384e-03,0.145422
5.60400e-03,0.146172
5.60416e-03,0.146641
5.60432e-03,0.146875
5.60448e-03,0.147992
5.60464e-03,0.149008
5.60480e-03,0.149914
5.60496e-03,0.150898
5.60512e-03,0.151711
5.60528e-03,0.152609
5.60544e-03,0.1535
5.60560e-03,0.154625
5.60576e-03,0.15593
5.60592e-03,0.156914
5.60608e-03,0.157242
5.60624e-03,0.158266
5.60640e-03,0.160023
5.60656e-03,0.162008
5.60672e-03,0.162461
5.60688e-03,0.162133
5.60704e-03,0.162883
5.60720e-03,0.163563
5.60736e-03,0.163734
5.60752e-03,0.163852
5.60768e-03,0.164273
5.60784e-03,0.164797
5.60800e-03,0.16482
5.60816e-03,0.164242
5.60832e-03,0.164219
5.60848e-03,0.164008
5.60864e-03,0.163188
5.60880e-03,0.163
5.60896e-03,0.16232
5.60912e-03,0.161102
5.60928e-03,0.159594
5.60944e-03,0.158758
5.60960e-03,0.157961
5.60976e-03,0.156055
5.60992e-03,0.154844
5.61008e-03,0.153789
5.61024e-03,0.152555
5.61040e-03,0.151563
5.61056e-03,0.150281
5.61072e-03,0.149273
5.61088e-03,0.148797
5.61104e-03,0.148234
5.61120e-03,0.147188
5.61136e-03,0.146422
5.61152e-03,0.146461
5.61168e-03,0.145781
5.61184e-03,0.145398
5.61200e-03,0.145289
5.61216e-03,0.144883
5.61232e-03,0.144617
5.61248e-03,0.144477
5.61264e-03,0.144742
5.61280e-03,0.144641
5.61296e-03,0.144695
5.61312e-03,0.144938
5.61328e-03,0.144789
5.61344e-03,0.144789
5.61360e-03,0.14468
5.61376e-03,0.144617
5.61392e-03,0.145188
5.61408e-03,0.145484
5.61424e-03,0.145641
5.61440e-03,0.146148
5.61456e-03,0.146617
5.61472e-03,0.147109
5.61488e-03,0.14725
5.61504e-03,0.147102
5.61520e-03,0.147836
5.61536e-03,0.148703
5.61552e-03,0.149047
5.61568e-03,0.149352
5.61584e-03,0.150258
5.61600e-03,0.15057
5.61616e-03,0.150156
5.61632e-03,0.150586
5.61648e-03,0.151188
5.61664e-03,0.151383
5.61680e-03,0.151398
5.61696e-03,0.15193
5.61712e-03,0.152492
5.61728e-03,0.152766
5.61744e-03,0.152992
5.61760e-03,0.152992
5.61776e-03,0.153031
5.61792e-03,0.153039
5.61808e-03,0.15393
5.61824e-03,0.154641
5.61840e-03,0.154719
5.61856e-03,0.154992
5.61872e-03,0.155242
5.61888e-03,0.155969
5.61904e-03,0.156703
5.61920e-03,0.156
5.61936e-03,0.155547
5.61952e-03,0.155625
5.61968e-03,0.155117
5.61984e-03,0.155164
5.62000e-03,0.154719
5.62016e-03,0.153945
5.62032e-03,0.153359
5.62048e-03,0.152977
5.62064e-03,0.152336
5.62080e-03,0.151023
5.62096e-03,0.150672
5.62112e-03,0.14968
5.62128e-03,0.148125
5.62144e-03,0.147445
5.62160e-03,0.146156
5.62176e-03,0.145156
5.62192e-03,0.144727
5.62208e-03,0.144391
5.62224e-03,0.143656
5.62240e-03,0.142797
5.62256e-03,0.142609
5.62272e-03,0.142805
5.62288e-03,0.143
5.62304e-03,0.143
5.62320e-03,0.142828
5.62336e-03,0.142398
5.62352e-03,0.142578
5.62368e-03,0.142797
5.62384e-03,0.14268
5.62400e-03,0.143906
5.62416e-03,0.145
5.62432e-03,0.144984
5.62448e-03,0.144938
5.62464e-03,0.144961
5.62480e-03,0.145758
5.62496e-03,0.146531
5.62512e-03,0.146945
5.62528e-03,0.147711
5.62544e-03,0.148563
5.62560e-03,0.148992
5.62576e-03,0.150164
5.62592e-03,0.151219
5.62608e-03,0.151633
5.62624e-03,0.152586
5.62640e-03,0.154008
5.62656e-03,0.155234
5.62672e-03,0.156227
5.62688e-03,0.15725
5.62704e-03,0.157797
5.62720e-03,0.158828
5.62736e-03,0.160211
5.62752e-03,0.161133
5.62768e-03,0.161867
5.62784e-03,0.162664
5.62800e-03,0.1635
5.62816e-03,0.1645
5.62832e-03,0.165
5.62848e-03,0.165
5.62864e-03,0.165
5.62880e-03,0.164789
5.62896e-03,0.164789
5.62912e-03,0.165
5.62928e-03,0.164398
5.62944e-03,0.163164
5.62960e-03,0.16225
5.62976e-03,0.161648
5.62992e-03,0.161156
5.63008e-03,0.160219
5.63024e-03,0.158672
5.63040e-03,0.157867
5.63056e-03,0.15743
5.63072e-03,0.156
5.63088e-03,0.154336
5.63104e-03,0.153125
5.63120e-03,0.151773
5.63136e-03,0.150961
5.63152e-03,0.149969
5.63168e-03,0.148789
5.63184e-03,0.148258
5.63200e-03,0.147477
5.63216e-03,0.14668
5.63232e-03,0.146492
5.63248e-03,0.146336
5.63264e-03,0.145727
5.63280e-03,0.14507
5.63296e-03,0.144984
5.63312e-03,0.145141
5.63328e-03,0.144789
5.63344e-03,0.144586
5.63360e-03,0.144797
5.63376e-03,0.144773
5.63392e-03,0.144766
5.63408e-03,0.144578
5.63424e-03,0.144617
5.63440e-03,0.145
5.63456e-03,0.145
5.63472e-03,0.145266
5.63488e-03,0.146125
5.63504e-03,0.146758
5.63520e-03,0.146867
5.63536e-03,0.146914
5.63552e-03,0.146844
5.63568e-03,0.147
5.63584e-03,0.147203
5.63600e-03,0.147391
5.63616e-03,0.147828
5.63632e-03,0.148641
5.63648e-03,0.149102
5.63664e-03,0.149523
5.63680e-03,0.149508
5.63696e-03,0.149367
5.63712e-03,0.150352
5.63728e-03,0.150984
5.63744e-03,0.151188
5.63760e-03,0.151242
5.63776e-03,0.152055
5.63792e-03,0.153
5.63808e-03,0.152898
5.63824e-03,0.152906
5.63840e-03,0.153008
5.63856e-03,0.153031
5.63872e-03,0.153055
5.63888e-03,0.153273
5.63904e-03,0.154258
5.63920e-03,0.154852
5.63936e-03,0.154836
5.63952e-03,0.155516
5.63968e-03,0.155836
5.63984e-03,0.156117
5.64000e-03,0.156
5.64016e-03,0.155281
5.64032e-03,0.155094
5.64048e-03,0.155234
5.64064e-03,0.155063
5.64080e-03,0.154758
5.64096e-03,0.154672
5.64112e-03,0.153508
5.64128e-03,0.152609
5.64144e-03,0.152391
5.64160e-03,0.151531
5.64176e-03,0.150016
5.64192e-03,0.149023
5.64208e-03,0.148641
5.64224e-03,0.147648
5.64240e-03,0.146406
5.64256e-03,0.145406
5.64272e-03,0.144898
5.64288e-03,0.144289
5.64304e-03,0.143398
5.64320e-03,0.143008
5.64336e-03,0.142789
5.64352e-03,0.142703
5.64368e-03,0.142352
5.64384e-03,0.142117
5.64400e-03,0.142664
5.64416e-03,0.142883
5.64432e-03,0.142922
5.64448e-03,0.142555
5.64464e-03,0.14232
5.64480e-03,0.14282
5.64496e-03,0.143664
5.64512e-03,0.144609
5.64528e-03,0.145
5.64544e-03,0.144594
5.64560e-03,0.145359
5.64576e-03,0.146781
5.64592e-03,0.146992
5.64608e-03,0.146992
5.64624e-03,0.147891
5.64640e-03,0.149438
5.64656e-03,0.150375
5.64672e-03,0.150867
5.64688e-03,0.152047
5.64704e-03,0.153008
5.64720e-03,0.152992
5.64736e-03,0.153992
5.64752e-03,0.156008
5.64768e-03,0.157008
5.64784e-03,0.157789
5.64800e-03,0.158844
5.64816e-03,0.159797
5.64832e-03,0.160742
5.64848e-03,0.161273
5.64864e-03,0.162086
5.64880e-03,0.163063
5.64896e-03,0.163539
5.64912e-03,0.163797
5.64928e-03,0.163516
5.64944e-03,0.163492
5.64960e-03,0.163625
5.64976e-03,0.164016
5.64992e-03,0.164516
5.65008e-03,0.163391
5.65024e-03,0.16225
5.65040e-03,0.162297
5.65056e-03,0.162516
5.65072e-03,0.161727
5.65088e-03,0.160273
5.65104e-03,0.158992
5.65120e-03,0.157727
5.65136e-03,0.156961
5.65152e-03,0.155953
5.65168e-03,0.154047
5.65184e-03,0.153055
5.65200e-03,0.152352
5.65216e-03,0.151328
5.65232e-03,0.149969
5.65248e-03,0.148992
5.65264e-03,0.148125
5.65280e-03,0.147109
5.65296e-03,0.146938
5.65312e-03,0.146688
5.65328e-03,0.146289
5.65344e-03,0.145555
5.65360e-03,0.145461
5.65376e-03,0.145469
5.65392e-03,0.145008
5.65408e-03,0.144992
5.65424e-03,0.144805
5.65440e-03,0.144813
5.65456e-03,0.144875
5.65472e-03,0.14475
5.65488e-03,0.144664
5.65504e-03,0.144789
5.65520e-03,0.145
5.65536e-03,0.145
5.65552e-03,0.145016
5.65568e-03,0.14557
5.65584e-03,0.146305
5.65600e-03,0.146313
5.65616e-03,0.145992
5.65632e-03,0.146422
5.65648e-03,0.147156
5.65664e-03,0.147297
5.65680e-03,0.14793
5.65696e-03,0.148523
5.65712e-03,0.148406
5.65728e-03,0.148617
5.65744e-03,0.14918
5.65760e-03,0.149766
5.65776e-03,0.149758
5.65792e-03,0.150227
5.65808e-03,0.151219
5.65824e-03,0.151234
5.65840e-03,0.151211
5.65856e-03,0.151359
5.65872e-03,0.151477
5.65888e-03,0.152219
5.65904e-03,0.152898
5.65920e-03,0.152773
5.65936e-03,0.152766
5.65952e-03,0.153234
5.65968e-03,0.154195
5.65984e-03,0.15493
5.66000e-03,0.155242
5.66016e-03,0.1555
5.66032e-03,0.155281
5.66048e-03,0.155047
5.66064e-03,0.155258
5.66080e-03,0.155313
5.66096e-03,0.156055
5.66112e-03,0.156469
5.66128e-03,0.155586
5.66144e-03,0.155117
5.66160e-03,0.154992
5.66176e-03,0.154109
5.66192e-03,0.153102
5.66208e-03,0.15243
5.66224e-03,0.151906
5.66240e-03,0.151266
5.66256e-03,0.149867
5.66272e-03,0.148867
5.66288e-03,0.148156
5.66304e-03,0.147352
5.66320e-03,0.146898
5.66336e-03,0.145906
5.66352e-03,0.145008
5.66368e-03,0.144133
5.66384e-03,0.143063
5.66400e-03,0.142914
5.66416e-03,0.142875
5.66432e-03,0.142547
5.66448e-03,0.142438
5.66464e-03,0.142742
5.66480e-03,0.142969
5.66496e-03,0.142461
5.66512e-03,0.142453
5.66528e-03,0.142906
5.66544e-03,0.142898
5.66560e-03,0.143078
5.66576e-03,0.143281
5.66592e-03,0.144188
5.66608e-03,0.144992
5.66624e-03,0.144781
5.66640e-03,0.144742
5.66656e-03,0.145797
5.66672e-03,0.146414
5.66688e-03,0.146813
5.66704e-03,0.148219
5.66720e-03,0.148961
5.66736e-03,0.149516
5.66752e-03,0.150367
5.66768e-03,0.151711
5.66784e-03,0.152641
5.66800e-03,0.153523
5.66816e-03,0.154508
5.66832e-03,0.155156
5.66848e-03,0.156414
5.66864e-03,0.157719
5.66880e-03,0.158727
5.66896e-03,0.160008
5.66912e-03,0.160797
5.66928e-03,0.161102
5.66944e-03,0.162047
5.66960e-03,0.162742
5.66976e-03,0.163594
5.66992e-03,0.163789
5.67008e-03,0.163664
5.67024e-03,0.164477
5.67040e-03,0.164727
5.67056e-03,0.164719
5.67072e-03,0.164453
5.67088e-03,0.163906
5.67104e-03,0.163469
5.67120e-03,0.162422
5.67136e-03,0.16193
5.67152e-03,0.161523
5.67168e-03,0.159992
5.67184e-03,0.159
5.67200e-03,0.158023
5.67216e-03,0.157016
5.67232e-03,0.156
5.67248e-03,0.154008
5.67264e-03,0.153
5.67280e-03,0.152258
5.67296e-03,0.151031
5.67312e-03,0.150148
5.67328e-03,0.149375
5.67344e-03,0.14843
5.67360e-03,0.147438
5.67376e-03,0.147
5.67392e-03,0.14632
5.67408e-03,0.145414
5.67424e-03,0.145102
5.67440e-03,0.145008
5.67456e-03,0.144867
5.67472e-03,0.14457
5.67488e-03,0.144711
5.67504e-03,0.144969
5.67520e-03,0.144742
5.67536e-03,0.144641
5.67552e-03,0.144859
5.67568e-03,0.144547
5.67584e-03,0.144109
5.67600e-03,0.14457
5.67616e-03,0.145008
5.67632e-03,0.145742
5.67648e-03,0.146
5.67664e-03,0.145805
5.67680e-03,0.14675
5.67696e-03,0.147211
5.67712e-03,0.147023
5.67728e-03,0.147219
5.67744e-03,0.147656
5.67760e-03,0.148461
5.67776e-03,0.148563
5.67792e-03,0.148695
5.67808e-03,0.149156
5.67824e-03,0.149156
5.67840e-03,0.149898
5.67856e-03,0.150586
5.67872e-03,0.150156
5.67888e-03,0.150336
5.67904e-03,0.151008
5.67920e-03,0.150992
5.67936e-03,0.151227
5.67952e-03,0.152203
5.67968e-03,0.152523
5.67984e-03,0.152547
5.68000e-03,0.152992
5.68016e-03,0.153008
5.68032e-03,0.153023
5.68048e-03,0.153336
5.68064e-03,0.153461
5.68080e-03,0.154016
5.68096e-03,0.154664
5.68112e-03,0.154805
5.68128e-03,0.155203
5.68144e-03,0.155422
5.68160e-03,0.156219
5.68176e-03,0.156125
5.68192e-03,0.155922
5.68208e-03,0.155781
5.68224e-03,0.154992
5.68240e-03,0.154406
5.68256e-03,0.153422
5.68272e-03,0.153008
5.68288e-03,0.152547
5.68304e-03,0.151703
5.68320e-03,0.151156
5.68336e-03,0.150406
5.68352e-03,0.149406
5.68368e-03,0.148383
5.68384e-03,0.147383
5.68400e-03,0.146781
5.68416e-03,0.145781
5.68432e-03,0.144922
5.68448e-03,0.144508
5.68464e-03,0.143977
5.68480e-03,0.143383
5.68496e-03,0.142992
5.68512e-03,0.142836
5.68528e-03,0.142695
5.68544e-03,0.142055
5.68560e-03,0.142156
5.68576e-03,0.142961
5.68592e-03,0.142375
5.68608e-03,0.14182
5.68624e-03,0.142281
5.68640e-03,0.142578
5.68656e-03,0.142359
5.68672e-03,0.142852
5.68688e-03,0.143938
5.68704e-03,0.14425
5.68720e-03,0.144633
5.68736e-03,0.145563
5.68752e-03,0.146023
5.68768e-03,0.146547
5.68784e-03,0.147375
5.68800e-03,0.148625
5.68816e-03,0.14932
5.68832e-03,0.150086
5.68848e-03,0.151375
5.68864e-03,0.152227
5.68880e-03,0.153352
5.68896e-03,0.15382
5.68912e-03,0.154961
5.68928e-03,0.156578
5.68944e-03,0.157875
5.68960e-03,0.15893
5.68976e-03,0.15957
5.68992e-03,0.16032
5.69008e-03,0.160773
5.69024e-03,0.161688
5.69040e-03,0.162672
5.69056e-03,0.163586
5.69072e-03,0.16457
5.69088e-03,0.164094
5.69104e-03,0.164031
5.69120e-03,0.164781
5.69136e-03,0.164211
5.69152e-03,0.163477
5.69168e-03,0.163375
5.69184e-03,0.163258
5.69200e-03,0.162836
5.69216e-03,0.161844
5.69232e-03,0.161016
5.69248e-03,0.160078
5.69264e-03,0.15907
5.69280e-03,0.157992
5.69296e-03,0.157008
5.69312e-03,0.156008
5.69328e-03,0.154258
5.69344e-03,0.153414
5.69360e-03,0.152156
5.69376e-03,0.151
5.69392e-03,0.149961
5.69408e-03,0.148688
5.69424e-03,0.148109
5.69440e-03,0.147375
5.69456e-03,0.146633
5.69472e-03,0.146016
5.69488e-03,0.145375
5.69504e-03,0.144992
5.69520e-03,0.145
5.69536e-03,0.145
5.69552e-03,0.14482
5.69568e-03,0.144828
5.69584e-03,0.145
5.69600e-03,0.144797
5.69616e-03,0.144648
5.69632e-03,0.144102
5.69648e-03,0.144234
5.69664e-03,0.144516
5.69680e-03,0.144539
5.69696e-03,0.145008
5.69712e-03,0.145234
5.69728e-03,0.145805
5.69744e-03,0.146289
5.69760e-03,0.146555
5.69776e-03,0.146703
5.69792e-03,0.146453
5.69808e-03,0.147055
5.69824e-03,0.147688
5.69840e-03,0.147836
5.69856e-03,0.148617
5.69872e-03,0.149
5.69888e-03,0.149336
5.69904e-03,0.149336
5.69920e-03,0.149547
5.69936e-03,0.150305
5.69952e-03,0.150766
5.69968e-03,0.151008
5.69984e-03,0.150992
5.70000e-03,0.1515
5.70016e-03,0.151523
5.70032e-03,0.151602
5.70048e-03,0.152422
5.70064e-03,0.152656
5.70080e-03,0.152836
5.70096e-03,0.15332
5.70112e-03,0.153805
5.70128e-03,0.153977
5.70144e-03,0.153633
5.70160e-03,0.154148
5.70176e-03,0.154625
5.70192e-03,0.154633
5.70208e-03,0.155359
5.70224e-03,0.155617
5.70240e-03,0.155156
5.70256e-03,0.155672
5.70272e-03,0.156359
5.70288e-03,0.155594
5.70304e-03,0.154109
5.70320e-03,0.153938
5.70336e-03,0.154688
5.70352e-03,0.153844
5.70368e-03,0.153047
5.70384e-03,0.152148
5.70400e-03,0.151102
5.70416e-03,0.150008
5.70432e-03,0.148938
5.70448e-03,0.147938
5.70464e-03,0.147008
5.70480e-03,0.146023
5.70496e-03,0.145016
5.70512e-03,0.144961
5.70528e-03,0.144945
5.70544e-03,0.144867
5.70560e-03,0.143883
5.70576e-03,0.143
5.70592e-03,0.143
5.70608e-03,0.142266
5.70624e-03,0.142266
5.70640e-03,0.142
5.70656e-03,0.141563
5.70672e-03,0.142563
5.70688e-03,0.143
5.70704e-03,0.142914
5.70720e-03,0.142469
5.70736e-03,0.143297
5.70752e-03,0.144664
5.70768e-03,0.144742
5.70784e-03,0.144609
5.70800e-03,0.144984
5.70816e-03,0.145992
5.70832e-03,0.145922
5.70848e-03,0.146641
5.70864e-03,0.147859
5.70880e-03,0.148359
5.70896e-03,0.149602
5.70912e-03,0.150438
5.70928e-03,0.151859
5.70944e-03,0.152992
5.70960e-03,0.153047
5.70976e-03,0.154039
5.70992e-03,0.155586
5.71008e-03,0.156766
5.71024e-03,0.157359
5.71040e-03,0.158203
5.71056e-03,0.159141
5.71072e-03,0.159773
5.71088e-03,0.160898
5.71104e-03,0.161641
5.71120e-03,0.162383
5.71136e-03,0.16307
5.71152e-03,0.163266
5.71168e-03,0.163773
5.71184e-03,0.164398
5.71200e-03,0.164063
5.71216e-03,0.164086
5.71232e-03,0.164414
5.71248e-03,0.163711
5.71264e-03,0.163156
5.71280e-03,0.162289
5.71296e-03,0.161789
5.71312e-03,0.161281
5.71328e-03,0.159781
5.71344e-03,0.158625
5.71360e-03,0.158367
5.71376e-03,0.15743
5.71392e-03,0.155797
5.71408e-03,0.154508
5.71424e-03,0.153375
5.71440e-03,0.152594
5.71456e-03,0.151609
5.71472e-03,0.150086
5.71488e-03,0.149063
5.71504e-03,0.148172
5.71520e-03,0.146914
5.71536e-03,0.146719
5.71552e-03,0.146
5.71568e-03,0.145234
5.71584e-03,0.145422
5.71600e-03,0.145203
5.71616e-03,0.144813
5.71632e-03,0.144797
5.71648e-03,0.144859
5.71664e-03,0.144734
5.71680e-03,0.144516
5.71696e-03,0.144156
5.71712e-03,0.144422
5.71728e-03,0.144727
5.71744e-03,0.144766
5.71760e-03,0.144953
5.71776e-03,0.145008
5.71792e-03,0.144992
5.71808e-03,0.145453
5.71824e-03,0.145461
5.71840e-03,0.145539
5.71856e-03,0.146539
5.71872e-03,0.147008
5.71888e-03,0.14725
5.71904e-03,0.147719
5.71920e-03,0.148344
5.71936e-03,0.148875
5.71952e-03,0.148906
5.71968e-03,0.148898
5.71984e-03,0.149008
5.72000e-03,0.149156
5.72016e-03,0.149867
5.72032e-03,0.150711
5.72048e-03,0.151016
5.72064e-03,0.150727
5.72080e-03,0.150813
5.72096e-03,0.151383
5.72112e-03,0.151922
5.72128e-03,0.152359
5.72144e-03,0.152352
5.72160e-03,0.152422
5.72176e-03,0.152766
5.72192e-03,0.153234
5.72208e-03,0.153813
5.72224e-03,0.154531
5.72240e-03,0.154531
5.72256e-03,0.154391
5.72272e-03,0.154719
5.72288e-03,0.154664
5.72304e-03,0.154773
5.72320e-03,0.15525
5.72336e-03,0.155398
5.72352e-03,0.155156
5.72368e-03,0.154992
5.72384e-03,0.154945
5.72400e-03,0.154242
5.72416e-03,0.153273
5.72432e-03,0.152578
5.72448e-03,0.15218
5.72464e-03,0.151602
5.72480e-03,0.150797
5.72496e-03,0.149781
5.72512e-03,0.148594
5.72528e-03,0.14782
5.72544e-03,0.147219
5.72560e-03,0.146008
5.72576e-03,0.145234
5.72592e-03,0.145
5.72608e-03,0.143766
5.72624e-03,0.142992
5.72640e-03,0.143211
5.72656e-03,0.142984
5.72672e-03,0.142445
5.72688e-03,0.141789
5.72704e-03,0.141109
5.72720e-03,0.141258
5.72736e-03,0.141375
5.72752e-03,0.141695
5.72768e-03,0.142156
5.72784e-03,0.142367
5.72800e-03,0.142797
5.72816e-03,0.142992
5.72832e-03,0.143453
5.72848e-03,0.144203
5.72864e-03,0.144742
5.72880e-03,0.145
5.72896e-03,0.145586
5.72912e-03,0.146586
5.72928e-03,0.147
5.72944e-03,0.147938
5.72960e-03,0.148695
5.72976e-03,0.149336
5.72992e-03,0.150563
5.73008e-03,0.151859
5.73024e-03,0.152844
5.73040e-03,0.153422
5.73056e-03,0.154438
5.73072e-03,0.155523
5.73088e-03,0.156484
5.73104e-03,0.157039
5.73120e-03,0.158086
5.73136e-03,0.159383
5.73152e-03,0.160391
5.73168e-03,0.161
5.73184e-03,0.161789
5.73200e-03,0.162789
5.73216e-03,0.163
5.73232e-03,0.163211
5.73248e-03,0.163883
5.73264e-03,0.164641
5.73280e-03,0.164211
5.73296e-03,0.163648
5.73312e-03,0.16343
5.73328e-03,0.162656
5.73344e-03,0.162133
5.73360e-03,0.161961
5.73376e-03,0.161195
5.73392e-03,0.159969
5.73408e-03,0.159883
5.73424e-03,0.158734
5.73440e-03,0.157094
5.73456e-03,0.156773
5.73472e-03,0.155758
5.73488e-03,0.154148
5.73504e-03,0.152867
5.73520e-03,0.151719
5.73536e-03,0.150344
5.73552e-03,0.149336
5.73568e-03,0.148711
5.73584e-03,0.147813
5.73600e-03,0.147094
5.73616e-03,0.146992
5.73632e-03,0.146
5.73648e-03,0.144797
5.73664e-03,0.144805
5.73680e-03,0.144773
5.73696e-03,0.144305
5.73712e-03,0.144367
5.73728e-03,0.144828
5.73744e-03,0.144828
5.73760e-03,0.144484
5.73776e-03,0.144586
5.73792e-03,0.144719
5.73808e-03,0.144656
5.73824e-03,0.145102
5.73840e-03,0.144984
5.73856e-03,0.144961
5.73872e-03,0.145195
5.73888e-03,0.145266
5.73904e-03,0.146281
5.73920e-03,0.146992
5.73936e-03,0.146992
5.73952e-03,0.147164
5.73968e-03,0.147695
5.73984e-03,0.147984
5.74000e-03,0.148234
5.74016e-03,0.148781
5.74032e-03,0.149
5.74048e-03,0.149445
5.74064e-03,0.149805
5.74080e-03,0.150273
5.74096e-03,0.150789
5.74112e-03,0.151078
5.74128e-03,0.151391
5.74144e-03,0.151664
5.74160e-03,0.151844
5.74176e-03,0.151539
5.74192e-03,0.152164
5.74208e-03,0.152953
5.74224e-03,0.152969
5.74240e-03,0.152477
5.74256e-03,0.152469
5.74272e-03,0.153156
5.74288e-03,0.153164
5.74304e-03,0.153766
5.74320e-03,0.154266
5.74336e-03,0.154492
5.74352e-03,0.154984
5.74368e-03,0.155242
5.74384e-03,0.155328
5.74400e-03,0.155086
5.74416e-03,0.155148
5.74432e-03,0.155242
5.74448e-03,0.155328
5.74464e-03,0.15543
5.74480e-03,0.1545
5.74496e-03,0.153305
5.74512e-03,0.152961
5.74528e-03,0.151977
5.74544e-03,0.150953
5.74560e-03,0.150234
5.74576e-03,0.149313
5.74592e-03,0.148578
5.74608e-03,0.147633
5.74624e-03,0.146578
5.74640e-03,0.145508
5.74656e-03,0.144563
5.74672e-03,0.144563
5.74688e-03,0.144227
5.74704e-03,0.142992
5.74720e-03,0.14275
5.74736e-03,0.143
5.74752e-03,0.142555
5.74768e-03,0.142461
5.74784e-03,0.14193
5.74800e-03,0.141156
5.74816e-03,0.141977
5.74832e-03,0.142688
5.74848e-03,0.142875
5.74864e-03,0.142828
5.74880e-03,0.142531
5.74896e-03,0.143367
5.74912e-03,0.144641
5.74928e-03,0.144438
5.74944e-03,0.144508
5.74960e-03,0.145492
5.74976e-03,0.146445
5.74992e-03,0.147
5.75008e-03,0.147
5.75024e-03,0.148008
5.75040e-03,0.149031
5.75056e-03,0.149828
5.75072e-03,0.150789
5.75088e-03,0.151195
5.75104e-03,0.152188
5.75120e-03,0.153953
5.75136e-03,0.155352
5.75152e-03,0.155781
5.75168e-03,0.157109
5.75184e-03,0.158727
5.75200e-03,0.159195
5.75216e-03,0.160133
5.75232e-03,0.161289
5.75248e-03,0.162344
5.75264e-03,0.162828
5.75280e-03,0.162656
5.75296e-03,0.163492
5.75312e-03,0.163891
5.75328e-03,0.163805
5.75344e-03,0.163922
5.75360e-03,0.164359
5.75376e-03,0.16418
5.75392e-03,0.163406
5.75408e-03,0.163219
5.75424e-03,0.162883
5.75440e-03,0.162133
5.75456e-03,0.160891
5.75472e-03,0.160273
